2026-06-10 15:05:00,216 | INFO     | run_experiment:254 | Starting experiment: llm-explanation-agreement-study v1.0
2026-06-10 15:05:12,625 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0008: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,625 | INFO     | run_experiment:319 | Processing ag_news_test_0009 (10/200)
2026-06-10 15:05:12,625 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0009: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,625 | INFO     | run_experiment:319 | Processing ag_news_test_0010 (11/200)
2026-06-10 15:05:12,626 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0010: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,626 | INFO     | run_experiment:319 | Processing ag_news_test_0011 (12/200)
2026-06-10 15:05:12,626 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0011: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,627 | INFO     | run_experiment:319 | Processing ag_news_test_0012 (13/200)
2026-06-10 15:05:12,627 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0012: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,627 | INFO     | run_experiment:319 | Processing ag_news_test_0013 (14/200)
2026-06-10 15:05:12,627 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0013: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,627 | INFO     | run_experiment:319 | Processing ag_news_test_0014 (15/200)
2026-06-10 15:05:12,627 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0014: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,627 | INFO     | run_experiment:319 | Processing ag_news_test_0015 (16/200)
2026-06-10 15:05:12,627 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0015: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,628 | INFO     | run_experiment:319 | Processing ag_news_test_0016 (17/200)
2026-06-10 15:05:12,628 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0016: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,628 | INFO     | run_experiment:319 | Processing ag_news_test_0017 (18/200)
2026-06-10 15:05:12,628 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0017: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,628 | INFO     | run_experiment:319 | Processing ag_news_test_0018 (19/200)
2026-06-10 15:05:12,628 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0018: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,629 | INFO     | run_experiment:319 | Processing ag_news_test_0019 (20/200)
2026-06-10 15:05:12,629 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0019: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,629 | INFO     | run_experiment:319 | Processing ag_news_test_0020 (21/200)
2026-06-10 15:05:12,629 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0020: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,629 | INFO     | run_experiment:319 | Processing ag_news_test_0021 (22/200)
2026-06-10 15:05:12,629 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0021: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,629 | INFO     | run_experiment:319 | Processing ag_news_test_0022 (23/200)
2026-06-10 15:05:12,629 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0022: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,629 | INFO     | run_experiment:319 | Processing ag_news_test_0023 (24/200)
2026-06-10 15:05:12,629 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0023: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,630 | INFO     | run_experiment:319 | Processing ag_news_test_0024 (25/200)
2026-06-10 15:05:12,630 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0024: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,630 | INFO     | run_experiment:319 | Processing ag_news_test_0025 (26/200)
2026-06-10 15:05:12,630 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0025: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,630 | INFO     | run_experiment:319 | Processing ag_news_test_0026 (27/200)
2026-06-10 15:05:12,630 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0026: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,630 | INFO     | run_experiment:319 | Processing ag_news_test_0027 (28/200)
2026-06-10 15:05:12,630 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0027: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,630 | INFO     | run_experiment:319 | Processing ag_news_test_0028 (29/200)
2026-06-10 15:05:12,630 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0028: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,631 | INFO     | run_experiment:319 | Processing ag_news_test_0029 (30/200)
2026-06-10 15:05:12,631 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0029: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,631 | INFO     | run_experiment:319 | Processing ag_news_test_0030 (31/200)
2026-06-10 15:05:12,631 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0030: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,631 | INFO     | run_experiment:319 | Processing ag_news_test_0031 (32/200)
2026-06-10 15:05:12,631 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0031: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,631 | INFO     | run_experiment:319 | Processing ag_news_test_0032 (33/200)
2026-06-10 15:05:12,631 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0032: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,631 | INFO     | run_experiment:319 | Processing ag_news_test_0033 (34/200)
2026-06-10 15:05:12,631 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0033: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,632 | INFO     | run_experiment:319 | Processing ag_news_test_0034 (35/200)
2026-06-10 15:05:12,632 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0034: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,632 | INFO     | run_experiment:319 | Processing ag_news_test_0035 (36/200)
2026-06-10 15:05:12,632 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0035: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,632 | INFO     | run_experiment:319 | Processing ag_news_test_0036 (37/200)
2026-06-10 15:05:12,632 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0036: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,632 | INFO     | run_experiment:319 | Processing ag_news_test_0037 (38/200)
2026-06-10 15:05:12,632 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0037: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,632 | INFO     | run_experiment:319 | Processing ag_news_test_0038 (39/200)
2026-06-10 15:05:12,632 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0038: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,633 | INFO     | run_experiment:319 | Processing ag_news_test_0039 (40/200)
2026-06-10 15:05:12,633 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0039: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,633 | INFO     | run_experiment:319 | Processing ag_news_test_0040 (41/200)
2026-06-10 15:05:12,633 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0040: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,633 | INFO     | run_experiment:319 | Processing ag_news_test_0041 (42/200)
2026-06-10 15:05:12,633 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0041: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,633 | INFO     | run_experiment:319 | Processing ag_news_test_0042 (43/200)
2026-06-10 15:05:12,634 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0042: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,634 | INFO     | run_experiment:319 | Processing ag_news_test_0043 (44/200)
2026-06-10 15:05:12,634 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0043: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,634 | INFO     | run_experiment:319 | Processing ag_news_test_0044 (45/200)
2026-06-10 15:05:12,634 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0044: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,634 | INFO     | run_experiment:319 | Processing ag_news_test_0045 (46/200)
2026-06-10 15:05:12,635 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0045: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,635 | INFO     | run_experiment:319 | Processing ag_news_test_0046 (47/200)
2026-06-10 15:05:12,635 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0046: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,635 | INFO     | run_experiment:319 | Processing ag_news_test_0047 (48/200)
2026-06-10 15:05:12,635 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0047: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,635 | INFO     | run_experiment:319 | Processing ag_news_test_0048 (49/200)
2026-06-10 15:05:12,635 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0048: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,635 | INFO     | run_experiment:319 | Processing ag_news_test_0049 (50/200)
2026-06-10 15:05:12,635 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0049: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,635 | INFO     | run_experiment:319 | Processing ag_news_test_0050 (51/200)
2026-06-10 15:05:12,636 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0050: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,636 | INFO     | run_experiment:319 | Processing ag_news_test_0051 (52/200)
2026-06-10 15:05:12,636 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0051: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,636 | INFO     | run_experiment:319 | Processing ag_news_test_0052 (53/200)
2026-06-10 15:05:12,636 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0052: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,637 | INFO     | run_experiment:319 | Processing ag_news_test_0053 (54/200)
2026-06-10 15:05:12,637 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0053: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,637 | INFO     | run_experiment:319 | Processing ag_news_test_0054 (55/200)
2026-06-10 15:05:12,637 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0054: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,637 | INFO     | run_experiment:319 | Processing ag_news_test_0055 (56/200)
2026-06-10 15:05:12,637 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0055: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,637 | INFO     | run_experiment:319 | Processing ag_news_test_0056 (57/200)
2026-06-10 15:05:12,637 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0056: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,637 | INFO     | run_experiment:319 | Processing ag_news_test_0057 (58/200)
2026-06-10 15:05:12,637 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0057: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,638 | INFO     | run_experiment:319 | Processing ag_news_test_0058 (59/200)
2026-06-10 15:05:12,638 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0058: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,638 | INFO     | run_experiment:319 | Processing ag_news_test_0059 (60/200)
2026-06-10 15:05:12,638 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0059: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,638 | INFO     | run_experiment:319 | Processing ag_news_test_0060 (61/200)
2026-06-10 15:05:12,638 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0060: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,638 | INFO     | run_experiment:319 | Processing ag_news_test_0061 (62/200)
2026-06-10 15:05:12,638 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0061: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,638 | INFO     | run_experiment:319 | Processing ag_news_test_0062 (63/200)
2026-06-10 15:05:12,639 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0062: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,639 | INFO     | run_experiment:319 | Processing ag_news_test_0063 (64/200)
2026-06-10 15:05:12,639 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0063: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,639 | INFO     | run_experiment:319 | Processing ag_news_test_0064 (65/200)
2026-06-10 15:05:12,639 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0064: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,639 | INFO     | run_experiment:319 | Processing ag_news_test_0065 (66/200)
2026-06-10 15:05:12,639 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0065: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,639 | INFO     | run_experiment:319 | Processing ag_news_test_0066 (67/200)
2026-06-10 15:05:12,639 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0066: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,639 | INFO     | run_experiment:319 | Processing ag_news_test_0067 (68/200)
2026-06-10 15:05:12,640 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0067: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,640 | INFO     | run_experiment:319 | Processing ag_news_test_0068 (69/200)
2026-06-10 15:05:12,640 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0068: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,640 | INFO     | run_experiment:319 | Processing ag_news_test_0069 (70/200)
2026-06-10 15:05:12,640 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0069: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,640 | INFO     | run_experiment:319 | Processing ag_news_test_0070 (71/200)
2026-06-10 15:05:12,641 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0070: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,641 | INFO     | run_experiment:319 | Processing ag_news_test_0071 (72/200)
2026-06-10 15:05:12,641 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0071: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,641 | INFO     | run_experiment:319 | Processing ag_news_test_0072 (73/200)
2026-06-10 15:05:12,641 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0072: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,641 | INFO     | run_experiment:319 | Processing ag_news_test_0073 (74/200)
2026-06-10 15:05:12,641 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0073: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,641 | INFO     | run_experiment:319 | Processing ag_news_test_0074 (75/200)
2026-06-10 15:05:12,641 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0074: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,642 | INFO     | run_experiment:319 | Processing ag_news_test_0075 (76/200)
2026-06-10 15:05:12,642 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0075: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,642 | INFO     | run_experiment:319 | Processing ag_news_test_0076 (77/200)
2026-06-10 15:05:12,642 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0076: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,642 | INFO     | run_experiment:319 | Processing ag_news_test_0077 (78/200)
2026-06-10 15:05:12,642 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0077: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,643 | INFO     | run_experiment:319 | Processing ag_news_test_0078 (79/200)
2026-06-10 15:05:12,643 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0078: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,643 | INFO     | run_experiment:319 | Processing ag_news_test_0079 (80/200)
2026-06-10 15:05:12,643 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0079: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,643 | INFO     | run_experiment:319 | Processing ag_news_test_0080 (81/200)
2026-06-10 15:05:12,643 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0080: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,643 | INFO     | run_experiment:319 | Processing ag_news_test_0081 (82/200)
2026-06-10 15:05:12,644 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0081: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,644 | INFO     | run_experiment:319 | Processing ag_news_test_0082 (83/200)
2026-06-10 15:05:12,644 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0082: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,644 | INFO     | run_experiment:319 | Processing ag_news_test_0083 (84/200)
2026-06-10 15:05:12,644 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0083: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,644 | INFO     | run_experiment:319 | Processing ag_news_test_0084 (85/200)
2026-06-10 15:05:12,644 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0084: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,644 | INFO     | run_experiment:319 | Processing ag_news_test_0085 (86/200)
2026-06-10 15:05:12,645 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0085: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,645 | INFO     | run_experiment:319 | Processing ag_news_test_0086 (87/200)
2026-06-10 15:05:12,645 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0086: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,645 | INFO     | run_experiment:319 | Processing ag_news_test_0087 (88/200)
2026-06-10 15:05:12,645 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0087: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,645 | INFO     | run_experiment:319 | Processing ag_news_test_0088 (89/200)
2026-06-10 15:05:12,645 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0088: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,645 | INFO     | run_experiment:319 | Processing ag_news_test_0089 (90/200)
2026-06-10 15:05:12,646 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0089: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,646 | INFO     | run_experiment:319 | Processing ag_news_test_0090 (91/200)
2026-06-10 15:05:12,646 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0090: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,646 | INFO     | run_experiment:319 | Processing ag_news_test_0091 (92/200)
2026-06-10 15:05:12,646 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0091: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,646 | INFO     | run_experiment:319 | Processing ag_news_test_0092 (93/200)
2026-06-10 15:05:12,646 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0092: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,646 | INFO     | run_experiment:319 | Processing ag_news_test_0093 (94/200)
2026-06-10 15:05:12,646 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0093: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,646 | INFO     | run_experiment:319 | Processing ag_news_test_0094 (95/200)
2026-06-10 15:05:12,647 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0094: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,647 | INFO     | run_experiment:319 | Processing ag_news_test_0095 (96/200)
2026-06-10 15:05:12,647 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0095: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,647 | INFO     | run_experiment:319 | Processing ag_news_test_0096 (97/200)
2026-06-10 15:05:12,647 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0096: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,647 | INFO     | run_experiment:319 | Processing ag_news_test_0097 (98/200)
2026-06-10 15:05:12,647 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0097: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,647 | INFO     | run_experiment:319 | Processing ag_news_test_0098 (99/200)
2026-06-10 15:05:12,647 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0098: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,648 | INFO     | run_experiment:319 | Processing ag_news_test_0099 (100/200)
2026-06-10 15:05:12,648 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0099: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,648 | INFO     | run_experiment:319 | Processing ag_news_test_0100 (101/200)
2026-06-10 15:05:12,648 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0100: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,648 | INFO     | run_experiment:319 | Processing ag_news_test_0101 (102/200)
2026-06-10 15:05:12,648 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0101: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,648 | INFO     | run_experiment:319 | Processing ag_news_test_0102 (103/200)
2026-06-10 15:05:12,648 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0102: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,648 | INFO     | run_experiment:319 | Processing ag_news_test_0103 (104/200)
2026-06-10 15:05:12,649 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0103: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,649 | INFO     | run_experiment:319 | Processing ag_news_test_0104 (105/200)
2026-06-10 15:05:12,649 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0104: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,649 | INFO     | run_experiment:319 | Processing ag_news_test_0105 (106/200)
2026-06-10 15:05:12,649 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0105: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,649 | INFO     | run_experiment:319 | Processing ag_news_test_0106 (107/200)
2026-06-10 15:05:12,649 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0106: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,649 | INFO     | run_experiment:319 | Processing ag_news_test_0107 (108/200)
2026-06-10 15:05:12,649 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0107: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,649 | INFO     | run_experiment:319 | Processing ag_news_test_0108 (109/200)
2026-06-10 15:05:12,650 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0108: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,650 | INFO     | run_experiment:319 | Processing ag_news_test_0109 (110/200)
2026-06-10 15:05:12,650 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0109: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,650 | INFO     | run_experiment:319 | Processing ag_news_test_0110 (111/200)
2026-06-10 15:05:12,650 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0110: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,650 | INFO     | run_experiment:319 | Processing ag_news_test_0111 (112/200)
2026-06-10 15:05:12,650 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0111: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,651 | INFO     | run_experiment:319 | Processing ag_news_test_0112 (113/200)
2026-06-10 15:05:12,651 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0112: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,651 | INFO     | run_experiment:319 | Processing ag_news_test_0113 (114/200)
2026-06-10 15:05:12,651 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0113: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,651 | INFO     | run_experiment:319 | Processing ag_news_test_0114 (115/200)
2026-06-10 15:05:12,651 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0114: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,651 | INFO     | run_experiment:319 | Processing ag_news_test_0115 (116/200)
2026-06-10 15:05:12,652 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0115: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,652 | INFO     | run_experiment:319 | Processing ag_news_test_0116 (117/200)
2026-06-10 15:05:12,652 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0116: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,652 | INFO     | run_experiment:319 | Processing ag_news_test_0117 (118/200)
2026-06-10 15:05:12,652 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0117: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,652 | INFO     | run_experiment:319 | Processing ag_news_test_0118 (119/200)
2026-06-10 15:05:12,652 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0118: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,652 | INFO     | run_experiment:319 | Processing ag_news_test_0119 (120/200)
2026-06-10 15:05:12,652 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0119: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,653 | INFO     | run_experiment:319 | Processing ag_news_test_0120 (121/200)
2026-06-10 15:05:12,653 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0120: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,653 | INFO     | run_experiment:319 | Processing ag_news_test_0121 (122/200)
2026-06-10 15:05:12,653 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0121: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,653 | INFO     | run_experiment:319 | Processing ag_news_test_0122 (123/200)
2026-06-10 15:05:12,653 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0122: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,653 | INFO     | run_experiment:319 | Processing ag_news_test_0123 (124/200)
2026-06-10 15:05:12,653 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0123: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,653 | INFO     | run_experiment:319 | Processing ag_news_test_0124 (125/200)
2026-06-10 15:05:12,654 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0124: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,654 | INFO     | run_experiment:319 | Processing ag_news_test_0125 (126/200)
2026-06-10 15:05:12,654 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0125: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,654 | INFO     | run_experiment:319 | Processing ag_news_test_0126 (127/200)
2026-06-10 15:05:12,654 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0126: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,654 | INFO     | run_experiment:319 | Processing ag_news_test_0127 (128/200)
2026-06-10 15:05:12,654 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0127: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,654 | INFO     | run_experiment:319 | Processing ag_news_test_0128 (129/200)
2026-06-10 15:05:12,654 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0128: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,654 | INFO     | run_experiment:319 | Processing ag_news_test_0129 (130/200)
2026-06-10 15:05:12,655 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0129: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,655 | INFO     | run_experiment:319 | Processing ag_news_test_0130 (131/200)
