2026-06-10 15:00:28,294 | INFO     | run_experiment:254 | Starting experiment: llm-explanation-agreement-study v1.0
2026-06-10 15:00:44,831 | INFO     | run_experiment:319 | Processing sst2_validation_0036 (37/200)
2026-06-10 15:00:44,831 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0036: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,831 | INFO     | run_experiment:319 | Processing sst2_validation_0037 (38/200)
2026-06-10 15:00:44,831 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0037: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,831 | INFO     | run_experiment:319 | Processing sst2_validation_0038 (39/200)
2026-06-10 15:00:44,831 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0038: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,832 | INFO     | run_experiment:319 | Processing sst2_validation_0039 (40/200)
2026-06-10 15:00:44,832 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0039: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,832 | INFO     | run_experiment:319 | Processing sst2_validation_0040 (41/200)
2026-06-10 15:00:44,832 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0040: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,832 | INFO     | run_experiment:319 | Processing sst2_validation_0041 (42/200)
2026-06-10 15:00:44,832 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0041: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,832 | INFO     | run_experiment:319 | Processing sst2_validation_0042 (43/200)
2026-06-10 15:00:44,832 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0042: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,832 | INFO     | run_experiment:319 | Processing sst2_validation_0043 (44/200)
2026-06-10 15:00:44,833 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0043: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,833 | INFO     | run_experiment:319 | Processing sst2_validation_0044 (45/200)
2026-06-10 15:00:44,833 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0044: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,833 | INFO     | run_experiment:319 | Processing sst2_validation_0045 (46/200)
2026-06-10 15:00:44,833 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0045: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,833 | INFO     | run_experiment:319 | Processing sst2_validation_0046 (47/200)
2026-06-10 15:00:44,833 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0046: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,833 | INFO     | run_experiment:319 | Processing sst2_validation_0047 (48/200)
2026-06-10 15:00:44,834 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0047: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,834 | INFO     | run_experiment:319 | Processing sst2_validation_0048 (49/200)
2026-06-10 15:00:44,834 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0048: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,834 | INFO     | run_experiment:319 | Processing sst2_validation_0049 (50/200)
2026-06-10 15:00:44,834 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0049: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,834 | INFO     | run_experiment:319 | Processing sst2_validation_0050 (51/200)
2026-06-10 15:00:44,834 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0050: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,834 | INFO     | run_experiment:319 | Processing sst2_validation_0051 (52/200)
2026-06-10 15:00:44,835 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0051: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,835 | INFO     | run_experiment:319 | Processing sst2_validation_0052 (53/200)
2026-06-10 15:00:44,835 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0052: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,835 | INFO     | run_experiment:319 | Processing sst2_validation_0053 (54/200)
2026-06-10 15:00:44,835 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0053: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,835 | INFO     | run_experiment:319 | Processing sst2_validation_0054 (55/200)
2026-06-10 15:00:44,835 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0054: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,836 | INFO     | run_experiment:319 | Processing sst2_validation_0055 (56/200)
2026-06-10 15:00:44,836 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0055: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,836 | INFO     | run_experiment:319 | Processing sst2_validation_0056 (57/200)
2026-06-10 15:00:44,836 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0056: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,837 | INFO     | run_experiment:319 | Processing sst2_validation_0057 (58/200)
2026-06-10 15:00:44,837 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0057: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,837 | INFO     | run_experiment:319 | Processing sst2_validation_0058 (59/200)
2026-06-10 15:00:44,837 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0058: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,837 | INFO     | run_experiment:319 | Processing sst2_validation_0059 (60/200)
2026-06-10 15:00:44,837 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0059: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,837 | INFO     | run_experiment:319 | Processing sst2_validation_0060 (61/200)
2026-06-10 15:00:44,837 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0060: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,837 | INFO     | run_experiment:319 | Processing sst2_validation_0061 (62/200)
2026-06-10 15:00:44,838 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0061: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,838 | INFO     | run_experiment:319 | Processing sst2_validation_0062 (63/200)
2026-06-10 15:00:44,838 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0062: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,838 | INFO     | run_experiment:319 | Processing sst2_validation_0063 (64/200)
2026-06-10 15:00:44,838 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0063: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,838 | INFO     | run_experiment:319 | Processing sst2_validation_0064 (65/200)
2026-06-10 15:00:44,838 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0064: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,839 | INFO     | run_experiment:319 | Processing sst2_validation_0065 (66/200)
2026-06-10 15:00:44,839 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0065: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,839 | INFO     | run_experiment:319 | Processing sst2_validation_0066 (67/200)
2026-06-10 15:00:44,839 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0066: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,839 | INFO     | run_experiment:319 | Processing sst2_validation_0067 (68/200)
2026-06-10 15:00:44,839 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0067: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,839 | INFO     | run_experiment:319 | Processing sst2_validation_0068 (69/200)
2026-06-10 15:00:44,839 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0068: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,839 | INFO     | run_experiment:319 | Processing sst2_validation_0069 (70/200)
2026-06-10 15:00:44,840 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0069: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,840 | INFO     | run_experiment:319 | Processing sst2_validation_0070 (71/200)
2026-06-10 15:00:44,840 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0070: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,840 | INFO     | run_experiment:319 | Processing sst2_validation_0071 (72/200)
2026-06-10 15:00:44,840 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0071: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,840 | INFO     | run_experiment:319 | Processing sst2_validation_0072 (73/200)
2026-06-10 15:00:44,840 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0072: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,840 | INFO     | run_experiment:319 | Processing sst2_validation_0073 (74/200)
2026-06-10 15:00:44,840 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0073: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,840 | INFO     | run_experiment:319 | Processing sst2_validation_0074 (75/200)
2026-06-10 15:00:44,841 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0074: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,841 | INFO     | run_experiment:319 | Processing sst2_validation_0075 (76/200)
2026-06-10 15:00:44,841 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0075: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,841 | INFO     | run_experiment:319 | Processing sst2_validation_0076 (77/200)
2026-06-10 15:00:44,841 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0076: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,841 | INFO     | run_experiment:319 | Processing sst2_validation_0077 (78/200)
2026-06-10 15:00:44,841 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0077: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,841 | INFO     | run_experiment:319 | Processing sst2_validation_0078 (79/200)
2026-06-10 15:00:44,841 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0078: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,842 | INFO     | run_experiment:319 | Processing sst2_validation_0079 (80/200)
2026-06-10 15:00:44,842 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0079: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,842 | INFO     | run_experiment:319 | Processing sst2_validation_0080 (81/200)
2026-06-10 15:00:44,842 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0080: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,842 | INFO     | run_experiment:319 | Processing sst2_validation_0081 (82/200)
2026-06-10 15:00:44,842 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0081: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,842 | INFO     | run_experiment:319 | Processing sst2_validation_0082 (83/200)
2026-06-10 15:00:44,842 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0082: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,842 | INFO     | run_experiment:319 | Processing sst2_validation_0083 (84/200)
2026-06-10 15:00:44,843 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0083: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,843 | INFO     | run_experiment:319 | Processing sst2_validation_0084 (85/200)
2026-06-10 15:00:44,843 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0084: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,843 | INFO     | run_experiment:319 | Processing sst2_validation_0085 (86/200)
2026-06-10 15:00:44,843 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0085: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,843 | INFO     | run_experiment:319 | Processing sst2_validation_0086 (87/200)
2026-06-10 15:00:44,843 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0086: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,843 | INFO     | run_experiment:319 | Processing sst2_validation_0087 (88/200)
2026-06-10 15:00:44,844 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0087: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,844 | INFO     | run_experiment:319 | Processing sst2_validation_0088 (89/200)
2026-06-10 15:00:44,844 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0088: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,844 | INFO     | run_experiment:319 | Processing sst2_validation_0089 (90/200)
2026-06-10 15:00:44,844 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0089: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,844 | INFO     | run_experiment:319 | Processing sst2_validation_0090 (91/200)
2026-06-10 15:00:44,844 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0090: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,845 | INFO     | run_experiment:319 | Processing sst2_validation_0091 (92/200)
2026-06-10 15:00:44,845 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0091: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,845 | INFO     | run_experiment:319 | Processing sst2_validation_0092 (93/200)
2026-06-10 15:00:44,845 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0092: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,845 | INFO     | run_experiment:319 | Processing sst2_validation_0093 (94/200)
2026-06-10 15:00:44,846 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0093: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,846 | INFO     | run_experiment:319 | Processing sst2_validation_0094 (95/200)
2026-06-10 15:00:44,846 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0094: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,846 | INFO     | run_experiment:319 | Processing sst2_validation_0095 (96/200)
2026-06-10 15:00:44,846 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0095: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,847 | INFO     | run_experiment:319 | Processing sst2_validation_0096 (97/200)
2026-06-10 15:00:44,847 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0096: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,847 | INFO     | run_experiment:319 | Processing sst2_validation_0097 (98/200)
2026-06-10 15:00:44,847 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0097: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,847 | INFO     | run_experiment:319 | Processing sst2_validation_0098 (99/200)
2026-06-10 15:00:44,847 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0098: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,847 | INFO     | run_experiment:319 | Processing sst2_validation_0099 (100/200)
2026-06-10 15:00:44,848 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0099: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,848 | INFO     | run_experiment:319 | Processing sst2_validation_0100 (101/200)
2026-06-10 15:00:44,848 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0100: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,848 | INFO     | run_experiment:319 | Processing sst2_validation_0101 (102/200)
2026-06-10 15:00:44,848 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0101: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,848 | INFO     | run_experiment:319 | Processing sst2_validation_0102 (103/200)
2026-06-10 15:00:44,848 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0102: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,848 | INFO     | run_experiment:319 | Processing sst2_validation_0103 (104/200)
2026-06-10 15:00:44,849 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0103: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,849 | INFO     | run_experiment:319 | Processing sst2_validation_0104 (105/200)
2026-06-10 15:00:44,849 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0104: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,849 | INFO     | run_experiment:319 | Processing sst2_validation_0105 (106/200)
2026-06-10 15:00:44,849 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0105: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,849 | INFO     | run_experiment:319 | Processing sst2_validation_0106 (107/200)
2026-06-10 15:00:44,849 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0106: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,849 | INFO     | run_experiment:319 | Processing sst2_validation_0107 (108/200)
2026-06-10 15:00:44,850 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0107: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,850 | INFO     | run_experiment:319 | Processing sst2_validation_0108 (109/200)
2026-06-10 15:00:44,850 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0108: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,850 | INFO     | run_experiment:319 | Processing sst2_validation_0109 (110/200)
2026-06-10 15:00:44,850 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0109: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,850 | INFO     | run_experiment:319 | Processing sst2_validation_0110 (111/200)
2026-06-10 15:00:44,850 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0110: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,850 | INFO     | run_experiment:319 | Processing sst2_validation_0111 (112/200)
2026-06-10 15:00:44,850 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0111: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,850 | INFO     | run_experiment:319 | Processing sst2_validation_0112 (113/200)
2026-06-10 15:00:44,851 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0112: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,851 | INFO     | run_experiment:319 | Processing sst2_validation_0113 (114/200)
2026-06-10 15:00:44,851 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0113: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,851 | INFO     | run_experiment:319 | Processing sst2_validation_0114 (115/200)
2026-06-10 15:00:44,851 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0114: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,851 | INFO     | run_experiment:319 | Processing sst2_validation_0115 (116/200)
2026-06-10 15:00:44,851 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0115: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,851 | INFO     | run_experiment:319 | Processing sst2_validation_0116 (117/200)
2026-06-10 15:00:44,851 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0116: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,851 | INFO     | run_experiment:319 | Processing sst2_validation_0117 (118/200)
2026-06-10 15:00:44,852 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0117: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,852 | INFO     | run_experiment:319 | Processing sst2_validation_0118 (119/200)
2026-06-10 15:00:44,853 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0118: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,853 | INFO     | run_experiment:319 | Processing sst2_validation_0119 (120/200)
2026-06-10 15:00:44,854 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0119: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,854 | INFO     | run_experiment:319 | Processing sst2_validation_0120 (121/200)
2026-06-10 15:00:44,854 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0120: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,854 | INFO     | run_experiment:319 | Processing sst2_validation_0121 (122/200)
2026-06-10 15:00:44,854 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0121: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,854 | INFO     | run_experiment:319 | Processing sst2_validation_0122 (123/200)
2026-06-10 15:00:44,854 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0122: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,854 | INFO     | run_experiment:319 | Processing sst2_validation_0123 (124/200)
2026-06-10 15:00:44,854 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0123: [API000] GROQ_API_KEY is not set.
2026-06-10 15:00:44,855 | INFO     | run_experiment:319 | Processing sst2_validation_0124 (125/200)
2026-06-10 15:00:44,855 | ERROR    | run_experiment:327 | Failed to process sst2_validation_0124: [API000] GROQ_API_KEY is not set.
